ponto_id,prediction
1156,"[-8.055786000000003, -34.951505000000004]"
1157,"[-8.055786000000003, -34.951505000000004]"
1162,"[-8.055786000000003, -34.951505000000004]"
1163,"[-8.055786000000003, -34.951505000000004]"
1166,"[-8.055786000000003, -34.951505000000004]"
1168,"[-8.055786000000003, -34.951505000000004]"
1172,"[-8.055786000000003, -34.951505000000004]"
1175,"[-8.055786000000003, -34.951505000000004]"
1176,"[-8.055786000000003, -34.951505000000004]"
1180,"[-8.055786000000003, -34.951505000000004]"
1183,"[-8.055786000000003, -34.951505000000004]"
1188,"[-8.055786000000003, -34.951505000000004]"
1193,"[-8.055786000000003, -34.951505000000004]"
1194,"[-8.055786000000003, -34.951505000000004]"
1195,"[-8.055786000000003, -34.951505000000004]"
1197,"[-8.055786000000003, -34.951505000000004]"
1199,"[-8.055786000000003, -34.951505000000004]"
1201,"[-8.055786000000003, -34.951505000000004]"
1204,"[-8.055786000000003, -34.951505000000004]"
1210,"[-8.055786000000003, -34.951505000000004]"
1217,"[-8.055786000000003, -34.951505000000004]"
1219,"[-8.055786000000003, -34.951505000000004]"
1220,"[-8.055786000000003, -34.951505000000004]"
1222,"[-8.055786000000003, -34.951505000000004]"
1224,"[-8.055786000000003, -34.951505000000004]"
1226,"[-8.055786000000003, -34.951505000000004]"
1233,"[-8.055786000000003, -34.951505000000004]"
1244,"[-8.055786000000003, -34.951505000000004]"
1245,"[-8.055786000000003, -34.951505000000004]"
1247,"[-8.055786000000003, -34.951505000000004]"
1250,"[-8.055786000000003, -34.951505000000004]"
1253,"[-8.055786000000003, -34.951505000000004]"
1254,"[-8.055786000000003, -34.951505000000004]"
1261,"[-8.055786000000003, -34.951505000000004]"
1263,"[-8.055786000000003, -34.951505000000004]"
1277,"[-8.055786000000003, -34.951505000000004]"
1278,"[-8.055786000000003, -34.951505000000004]"
1281,"[-8.055786000000003, -34.951505000000004]"
1282,"[-8.055786000000003, -34.951505000000004]"
1285,"[-8.055786000000003, -34.951505000000004]"
1287,"[-8.055786000000003, -34.951505000000004]"
1295,"[-8.055786000000003, -34.951505000000004]"
1297,"[-8.055786000000003, -34.951505000000004]"
1298,"[-8.055786000000003, -34.951505000000004]"
1310,"[-8.055786000000003, -34.951505000000004]"
1313,"[-8.055786000000003, -34.951505000000004]"
1314,"[-8.055786000000003, -34.951505000000004]"
1315,"[-8.055786000000003, -34.951505000000004]"
1318,"[-8.055786000000003, -34.951505000000004]"
1320,"[-8.055786000000003, -34.951505000000004]"
1322,"[-8.055786000000003, -34.951505000000004]"
1323,"[-8.055786000000003, -34.951505000000004]"
1328,"[-8.055786000000003, -34.951505000000004]"
1329,"[-8.055786000000003, -34.951505000000004]"
1330,"[-8.055786000000003, -34.951505000000004]"
1334,"[-8.055786000000003, -34.951505000000004]"
1339,"[-8.055786000000003, -34.951505000000004]"
1345,"[-8.055786000000003, -34.951505000000004]"
1346,"[-8.055786000000003, -34.951505000000004]"
1349,"[-8.055786000000003, -34.951505000000004]"
1354,"[-8.055786000000003, -34.951505000000004]"
1355,"[-8.055786000000003, -34.951505000000004]"
1359,"[-8.055786000000003, -34.951505000000004]"
1360,"[-8.055786000000003, -34.951505000000004]"
1369,"[-8.055786000000003, -34.951505000000004]"
1372,"[-8.055786000000003, -34.951505000000004]"
1373,"[-8.055786000000003, -34.951505000000004]"
1374,"[-8.055786000000003, -34.951505000000004]"
1379,"[-8.055786000000003, -34.951505000000004]"
1383,"[-8.055786000000003, -34.951505000000004]"
1385,"[-8.055786000000003, -34.951505000000004]"
1393,"[-8.055786000000003, -34.951505000000004]"
1396,"[-8.055786000000003, -34.951505000000004]"
1400,"[-8.055786000000003, -34.951505000000004]"
1402,"[-8.055786000000003, -34.951505000000004]"
1405,"[-8.055786000000003, -34.951505000000004]"
1406,"[-8.055786000000003, -34.951505000000004]"
1413,"[-8.055786000000003, -34.951505000000004]"
1414,"[-8.055786000000003, -34.951505000000004]"
1416,"[-8.055786000000003, -34.951505000000004]"
1417,"[-8.055786000000003, -34.951505000000004]"
1418,"[-8.055786000000003, -34.951505000000004]"
1420,"[-8.055786000000003, -34.951505000000004]"
1421,"[-8.055786000000003, -34.951505000000004]"
1426,"[-8.055786000000003, -34.951505000000004]"
1427,"[-8.055786000000003, -34.951505000000004]"
1429,"[-8.055786000000003, -34.951505000000004]"
1430,"[-8.055786000000003, -34.951505000000004]"
1432,"[-8.055786000000003, -34.951505000000004]"
1437,"[-8.055786000000003, -34.951505000000004]"
1438,"[-8.055786000000003, -34.951505000000004]"
1443,"[-8.055786000000003, -34.951505000000004]"
1446,"[-8.055786000000003, -34.951505000000004]"
1452,"[-8.055786000000003, -34.951505000000004]"
1453,"[-8.055786000000003, -34.951505000000004]"
1456,"[-8.055786000000003, -34.951505000000004]"
1458,"[-8.055786000000003, -34.951505000000004]"
1465,"[-8.055786000000003, -34.951505000000004]"
1467,"[-8.055786000000003, -34.951505000000004]"
1468,"[-8.055786000000003, -34.951505000000004]"
1470,"[-8.055786000000003, -34.951505000000004]"
1472,"[-8.055786000000003, -34.951505000000004]"
1477,"[-8.05569007544413, -34.951559577764556]"
1479,"[-8.055786000000003, -34.951505000000004]"
1480,"[-8.055786000000003, -34.951505000000004]"
1482,"[-8.055786000000003, -34.951505000000004]"
1483,"[-8.055786000000003, -34.951505000000004]"
1488,"[-8.055786000000003, -34.951505000000004]"
1491,"[-8.055786000000003, -34.951505000000004]"
1496,"[-8.055786000000003, -34.951505000000004]"
1501,"[-8.055786000000003, -34.951505000000004]"
1502,"[-8.055786000000003, -34.951505000000004]"
1509,"[-8.055786000000003, -34.951505000000004]"
1512,"[-8.055786000000003, -34.951505000000004]"
1513,"[-8.055786000000003, -34.951505000000004]"
1516,"[-8.055786000000003, -34.951505000000004]"
1527,"[-8.055786000000003, -34.951505000000004]"
1530,"[-8.055786000000003, -34.951505000000004]"
1532,"[-8.055786000000003, -34.951505000000004]"
1533,"[-8.055786000000003, -34.951505000000004]"
1535,"[-8.055786000000003, -34.951505000000004]"
1536,"[-8.055786000000003, -34.951505000000004]"
1543,"[-8.055786000000003, -34.951505000000004]"
1544,"[-8.055786000000003, -34.951505000000004]"
1545,"[-8.055786000000003, -34.951505000000004]"
1550,"[-8.055786000000003, -34.951505000000004]"
1557,"[-8.055786000000003, -34.951505000000004]"
1558,"[-8.055786000000003, -34.951505000000004]"
1559,"[-8.055786000000003, -34.951505000000004]"
1561,"[-8.055786000000003, -34.951505000000004]"
1562,"[-8.055786000000003, -34.951505000000004]"
1568,"[-8.055786000000003, -34.951505000000004]"
1569,"[-8.055786000000003, -34.951505000000004]"
1570,"[-8.055786000000003, -34.951505000000004]"
1575,"[-8.055786000000003, -34.951505000000004]"
1576,"[-8.055786000000003, -34.951505000000004]"
1578,"[-8.055786000000003, -34.951505000000004]"
1586,"[-8.055786000000003, -34.951505000000004]"
1593,"[-8.055786000000003, -34.951505000000004]"
1595,"[-8.055786000000003, -34.951505000000004]"
1597,"[-8.055786000000003, -34.951505000000004]"
1598,"[-8.055786000000003, -34.951505000000004]"
1599,"[-8.055786000000003, -34.951505000000004]"
1603,"[-8.055786000000003, -34.951505000000004]"
1606,"[-8.055493999999998, -34.951315999999984]"
1608,"[-8.055493999999998, -34.951315999999984]"
1614,"[-8.055493999999998, -34.951315999999984]"
1615,"[-8.055493999999998, -34.951315999999984]"
1616,"[-8.055493999999998, -34.951315999999984]"
1617,"[-8.055493999999998, -34.951315999999984]"
1618,"[-8.055493999999998, -34.951315999999984]"
1623,"[-8.055493999999998, -34.951315999999984]"
1626,"[-8.055493999999998, -34.951315999999984]"
1631,"[-8.055493999999998, -34.951315999999984]"
1642,"[-8.055493999999998, -34.951315999999984]"
1643,"[-8.055493999999998, -34.951315999999984]"
1649,"[-8.055493999999998, -34.951315999999984]"
1650,"[-8.055493999999998, -34.951315999999984]"
1656,"[-8.055493999999998, -34.951315999999984]"
1659,"[-8.055493999999998, -34.951315999999984]"
1662,"[-8.055493999999998, -34.951315999999984]"
1665,"[-8.055493999999998, -34.951315999999984]"
1670,"[-8.055493999999998, -34.951315999999984]"
1671,"[-8.055493999999998, -34.951315999999984]"
1672,"[-8.055493999999998, -34.951315999999984]"
1680,"[-8.055493999999998, -34.951315999999984]"
1683,"[-8.055493999999998, -34.951315999999984]"
1684,"[-8.055493999999998, -34.951315999999984]"
1688,"[-8.055493999999998, -34.951315999999984]"
1691,"[-8.055493999999998, -34.951315999999984]"
1699,"[-8.055493999999998, -34.951315999999984]"
1701,"[-8.055493999999998, -34.951315999999984]"
1713,"[-8.055493999999998, -34.951315999999984]"
1718,"[-8.055493999999998, -34.951315999999984]"
1720,"[-8.055493999999998, -34.951315999999984]"
1721,"[-8.055493999999998, -34.951315999999984]"
1726,"[-8.055493999999998, -34.951315999999984]"
1728,"[-8.055493999999998, -34.951315999999984]"
1729,"[-8.055493999999998, -34.951315999999984]"
1730,"[-8.055493999999998, -34.951315999999984]"
1731,"[-8.055493999999998, -34.951315999999984]"
1732,"[-8.055493999999998, -34.951315999999984]"
1737,"[-8.055493999999998, -34.951315999999984]"
1738,"[-8.055493999999998, -34.951315999999984]"
1739,"[-8.055493999999998, -34.951315999999984]"
1740,"[-8.055493999999998, -34.951315999999984]"
1741,"[-8.055493999999998, -34.951315999999984]"
1743,"[-8.055493999999998, -34.951315999999984]"
1744,"[-8.055493999999998, -34.951315999999984]"
1745,"[-8.055493999999998, -34.951315999999984]"
1746,"[-8.055493999999998, -34.951315999999984]"
1747,"[-8.055493999999998, -34.951315999999984]"
1758,"[-8.055493999999998, -34.951315999999984]"
1760,"[-8.055493999999998, -34.951315999999984]"
1765,"[-8.055493999999998, -34.951315999999984]"
1768,"[-8.055493999999998, -34.951315999999984]"
1770,"[-8.055493999999998, -34.951315999999984]"
1775,"[-8.055493999999998, -34.951315999999984]"
1777,"[-8.055493999999998, -34.951315999999984]"
1780,"[-8.055493999999998, -34.951315999999984]"
1783,"[-8.055493999999998, -34.951315999999984]"
1785,"[-8.055493999999998, -34.951315999999984]"
1790,"[-8.055493999999998, -34.951315999999984]"
1791,"[-8.055493999999998, -34.951315999999984]"
1793,"[-8.055493999999998, -34.951315999999984]"
1794,"[-8.055493999999998, -34.951315999999984]"
1803,"[-8.055493999999998, -34.951315999999984]"
1805,"[-8.055493999999998, -34.951315999999984]"
1807,"[-8.055493999999998, -34.951315999999984]"
1817,"[-8.055493999999998, -34.951315999999984]"
1825,"[-8.055493999999998, -34.951315999999984]"
1832,"[-8.055493999999998, -34.951315999999984]"
1833,"[-8.055493999999998, -34.951315999999984]"
1835,"[-8.055493999999998, -34.951315999999984]"
1839,"[-8.055493999999998, -34.951315999999984]"
1840,"[-8.055493999999998, -34.951315999999984]"
1844,"[-8.055493999999998, -34.951315999999984]"
1851,"[-8.055493999999998, -34.951315999999984]"
1860,"[-8.055493999999998, -34.951315999999984]"
1862,"[-8.055493999999998, -34.951315999999984]"
1864,"[-8.055493999999998, -34.951315999999984]"
1877,"[-8.055493999999998, -34.951315999999984]"
1880,"[-8.055493999999998, -34.951315999999984]"
1888,"[-8.055493999999998, -34.951315999999984]"
1891,"[-8.055493999999998, -34.951315999999984]"
1897,"[-8.055493999999998, -34.951315999999984]"
1915,"[-8.055493999999998, -34.951315999999984]"
1918,"[-8.055493999999998, -34.951315999999984]"
1919,"[-8.055493999999998, -34.951315999999984]"
1921,"[-8.055493999999998, -34.951315999999984]"
1922,"[-8.055493999999998, -34.951315999999984]"
1928,"[-8.055493999999998, -34.951315999999984]"
1934,"[-8.055493999999998, -34.951315999999984]"
1937,"[-8.055493999999998, -34.951315999999984]"
1941,"[-8.055493999999998, -34.951315999999984]"
1945,"[-8.055493999999998, -34.951315999999984]"
1952,"[-8.055493999999998, -34.951315999999984]"
1954,"[-8.055493999999998, -34.951315999999984]"
1957,"[-8.055493999999998, -34.951315999999984]"
1962,"[-8.055493999999998, -34.951315999999984]"
1963,"[-8.055493999999998, -34.951315999999984]"
1965,"[-8.055493999999998, -34.951315999999984]"
1971,"[-8.055493999999998, -34.951315999999984]"
1978,"[-8.055493999999998, -34.951315999999984]"
1981,"[-8.055493999999998, -34.951315999999984]"
1982,"[-8.055493999999998, -34.951315999999984]"
1989,"[-8.055494, -34.951316]"
1992,"[-8.055494, -34.951316]"
1995,"[-8.055494, -34.951316]"
2002,"[-8.055494, -34.951316]"
2004,"[-8.055494, -34.951316]"
2006,"[-8.055494, -34.951316]"
2008,"[-8.055494, -34.951316]"
2012,"[-8.055494, -34.951316]"
2013,"[-8.055494, -34.951316]"
2018,"[-8.055494, -34.951316]"
2022,"[-8.055494, -34.951316]"
2025,"[-8.055494, -34.951316]"
2029,"[-8.055494, -34.951316]"
2034,"[-8.055494000000001, -34.951316000000006]"
2036,"[-8.055494000000001, -34.951316000000006]"
2045,"[-8.055494000000001, -34.951316000000006]"
2055,"[-8.055494000000001, -34.951316000000006]"
2057,"[-8.055494000000001, -34.951316000000006]"
2058,"[-8.055494000000001, -34.951316000000006]"
2063,"[-8.055494000000001, -34.951316000000006]"
2067,"[-8.055494000000001, -34.951316000000006]"
2072,"[-8.055494000000001, -34.951316000000006]"
2075,"[-8.055494000000001, -34.951316000000006]"
2083,"[-8.055494000000001, -34.951316000000006]"
2084,"[-8.055494000000001, -34.951316000000006]"
2087,"[-8.055494000000001, -34.951316000000006]"
2088,"[-8.055494000000001, -34.951316000000006]"
2089,"[-8.055494000000001, -34.951316000000006]"
2094,"[-8.055494000000001, -34.951316000000006]"
2098,"[-8.055494000000001, -34.951316000000006]"
2107,"[-8.055494000000001, -34.951316000000006]"
2108,"[-8.055494000000001, -34.951316000000006]"
2109,"[-8.055494000000001, -34.951316000000006]"
2110,"[-8.055494000000001, -34.951316000000006]"
2111,"[-8.055494000000001, -34.951316000000006]"
2114,"[-8.055494000000001, -34.951316000000006]"
2115,"[-8.055494000000001, -34.951316000000006]"
2121,"[-8.055494000000001, -34.951316000000006]"
2122,"[-8.055494000000001, -34.951316000000006]"
2124,"[-8.055494000000001, -34.951316000000006]"
2127,"[-8.055494000000001, -34.951316000000006]"
2128,"[-8.055494000000001, -34.951316000000006]"
2129,"[-8.055494000000001, -34.951316000000006]"
2131,"[-8.055494000000001, -34.951316000000006]"
2132,"[-8.055494000000001, -34.951316000000006]"
2133,"[-8.055494000000001, -34.951316000000006]"
2134,"[-8.055494000000001, -34.951316000000006]"
2138,"[-8.055494000000001, -34.951316000000006]"
2142,"[-8.055494000000001, -34.951316000000006]"
2145,"[-8.055494000000001, -34.951316000000006]"
2149,"[-8.055494000000001, -34.951316000000006]"
2150,"[-8.055494000000001, -34.951316000000006]"
2152,"[-8.055494000000001, -34.951316000000006]"
2154,"[-8.055494000000001, -34.951316000000006]"
2157,"[-8.055494000000001, -34.951316000000006]"
2164,"[-8.055494000000001, -34.951316000000006]"
2165,"[-8.055494000000001, -34.951316000000006]"
2166,"[-8.055494000000001, -34.951316000000006]"
2167,"[-8.055494000000001, -34.951316000000006]"
2168,"[-8.055494, -34.951316]"
2175,"[-8.055494, -34.951316]"
2177,"[-8.055494, -34.951316]"
2183,"[-8.055494, -34.951316]"
2189,"[-8.055494, -34.951316]"
2191,"[-8.055494, -34.951316]"
2199,"[-8.055494, -34.951316]"
2210,"[-8.055494, -34.951316]"
2213,"[-8.055494, -34.951316]"
2214,"[-8.055494, -34.951316]"
2215,"[-8.055494, -34.951316]"
2221,"[-8.055494, -34.951316]"
2223,"[-8.055494, -34.951316]"
2225,"[-8.055494, -34.951316]"
2227,"[-8.055494, -34.951316]"
2228,"[-8.055494, -34.951316]"
2231,"[-8.055494, -34.951316]"
2232,"[-8.055494, -34.951316]"
2233,"[-8.055494, -34.951316]"
2234,"[-8.055494, -34.951316]"
2239,"[-8.055494, -34.951316]"
2245,"[-8.055494, -34.951316]"
2246,"[-8.055494, -34.951316]"
2248,"[-8.055494, -34.951316]"
2249,"[-8.055494, -34.951316]"
2251,"[-8.055494, -34.951316]"
2252,"[-8.055494, -34.951316]"
2254,"[-8.055494, -34.951316]"
2260,"[-8.055494, -34.951316]"
2268,"[-8.055494, -34.951316]"
2270,"[-8.055494, -34.951316]"
2272,"[-8.055494, -34.95131599999999]"
2273,"[-8.055494, -34.95131599999999]"
2275,"[-8.055494, -34.95131599999999]"
2276,"[-8.055494, -34.95131599999999]"
2286,"[-8.055494, -34.95131599999999]"
2287,"[-8.055494, -34.95131599999999]"
2288,"[-8.055494, -34.95131599999999]"
2291,"[-8.055494, -34.95131599999999]"
2299,"[-8.055494, -34.95131599999999]"
2301,"[-8.055494, -34.95131599999999]"
2302,"[-8.055494, -34.95131599999999]"
2303,"[-8.055494, -34.95131599999999]"
2304,"[-8.055494, -34.95131599999999]"
2310,"[-8.055494, -34.95131599999999]"
2312,"[-8.055494, -34.95131599999999]"
2316,"[-8.055494, -34.95131599999999]"
2319,"[-8.055494, -34.95131599999999]"
2321,"[-8.055494, -34.95131599999999]"
2328,"[-8.055494, -34.95131599999999]"
2335,"[-8.055494, -34.95131599999999]"
2337,"[-8.055494, -34.95131599999999]"
2344,"[-8.055494, -34.95131599999999]"
2348,"[-8.055494, -34.95131599999999]"
2351,"[-8.055494, -34.95131599999999]"
2354,"[-8.055494, -34.95131599999999]"
2358,"[-8.055494, -34.95131599999999]"
2362,"[-8.055766499999997, -34.951348049999986]"
2373,"[-8.055766499999997, -34.951348049999986]"
2375,"[-8.055766499999997, -34.951348049999986]"
2377,"[-8.055766499999997, -34.951348049999986]"
2388,"[-8.055766499999997, -34.951348049999986]"
2389,"[-8.055766499999997, -34.951348049999986]"
2392,"[-8.055766499999997, -34.951348049999986]"
2399,"[-8.055766499999997, -34.951348049999986]"
2404,"[-8.055766499999997, -34.951348049999986]"
2407,"[-8.055766499999997, -34.951348049999986]"
2412,"[-8.055766499999997, -34.951348049999986]"
2413,"[-8.055766499999997, -34.951348049999986]"
2417,"[-8.055766499999997, -34.951348049999986]"
2420,"[-8.055766499999997, -34.951348049999986]"
2423,"[-8.055766499999997, -34.951348049999986]"
2436,"[-8.055766499999997, -34.951348049999986]"
2439,"[-8.055766499999997, -34.951348049999986]"
2441,"[-8.055766499999997, -34.951348049999986]"
2446,"[-8.055766499999997, -34.951348049999986]"
2447,"[-8.055766499999997, -34.951348049999986]"
2453,"[-8.055766499999997, -34.951348049999986]"
2455,"[-8.055766499999997, -34.951348049999986]"
2456,"[-8.055766499999997, -34.951348049999986]"
2458,"[-8.055766499999997, -34.951348049999986]"
